LapNumber,TyreLife,Compound,Driver,race,should_pit
21.0,6.0,MEDIUM,SAI,2023 Spain,0
21.0,10.0,SOFT,STR,2023 Spain,0
21.0,8.0,MEDIUM,OCO,2023 Spain,0
21.0,11.0,HARD,TSU,2023 Spain,0
21.0,5.0,SOFT,ALO,2023 Spain,0
21.0,12.0,HARD,ZHO,2023 Spain,0
21.0,4.0,HARD,PIA,2023 Spain,0
21.0,13.0,MEDIUM,HUL,2023 Spain,0
21.0,11.0,MEDIUM,MAG,2023 Spain,0
21.0,12.0,HARD,DEV,2023 Spain,0
21.0,2.0,MEDIUM,GAS,2023 Spain,0
21.0,5.0,SOFT,LEC,2023 Spain,0
21.0,16.0,HARD,BOT,2023 Spain,0
21.0,20.0,HARD,NOR,2023 Spain,1
21.0,5.0,HARD,ALB,2023 Spain,0
21.0,4.0,HARD,SAR,2023 Spain,0
22.0,22.0,MEDIUM,VER,2023 Spain,1
22.0,25.0,SOFT,HAM,2023 Spain,1
22.0,22.0,SOFT,RUS,2023 Spain,1
22.0,22.0,MEDIUM,PER,2023 Spain,1
22.0,7.0,MEDIUM,SAI,2023 Spain,0
22.0,11.0,SOFT,STR,2023 Spain,0
22.0,9.0,MEDIUM,OCO,2023 Spain,0
22.0,12.0,HARD,TSU,2023 Spain,0
22.0,6.0,SOFT,ALO,2023 Spain,0
22.0,13.0,HARD,ZHO,2023 Spain,0
22.0,5.0,HARD,PIA,2023 Spain,0
22.0,14.0,MEDIUM,HUL,2023 Spain,0
22.0,12.0,MEDIUM,MAG,2023 Spain,0
22.0,13.0,HARD,DEV,2023 Spain,0
22.0,3.0,MEDIUM,GAS,2023 Spain,0
22.0,6.0,SOFT,LEC,2023 Spain,0
22.0,17.0,HARD,BOT,2023 Spain,0
22.0,21.0,HARD,NOR,2023 Spain,1
22.0,6.0,HARD,ALB,2023 Spain,0
22.0,5.0,HARD,SAR,2023 Spain,0
23.0,23.0,MEDIUM,VER,2023 Spain,1
23.0,26.0,SOFT,HAM,2023 Spain,1
23.0,23.0,SOFT,RUS,2023 Spain,1
23.0,23.0,MEDIUM,PER,2023 Spain,1
23.0,8.0,MEDIUM,SAI,2023 Spain,0
23.0,12.0,SOFT,STR,2023 Spain,0
23.0,10.0,MEDIUM,OCO,2023 Spain,0
23.0,13.0,HARD,TSU,2023 Spain,0
23.0,7.0,SOFT,ALO,2023 Spain,0
23.0,14.0,HARD,ZHO,2023 Spain,0
23.0,6.0,HARD,PIA,2023 Spain,0
23.0,15.0,MEDIUM,HUL,2023 Spain,0
23.0,13.0,MEDIUM,MAG,2023 Spain,0
23.0,4.0,MEDIUM,GAS,2023 Spain,0
23.0,14.0,HARD,DEV,2023 Spain,0
23.0,7.0,SOFT,LEC,2023 Spain,0
23.0,18.0,HARD,BOT,2023 Spain,0
23.0,7.0,HARD,ALB,2023 Spain,0
23.0,6.0,HARD,SAR,2023 Spain,0
24.0,24.0,MEDIUM,VER,2023 Spain,1
23.0,1.0,MEDIUM,NOR,2023 Spain,0
24.0,27.0,SOFT,HAM,2023 Spain,1
24.0,24.0,SOFT,RUS,2023 Spain,1
24.0,24.0,MEDIUM,PER,2023 Spain,1
24.0,9.0,MEDIUM,SAI,2023 Spain,0
24.0,13.0,SOFT,STR,2023 Spain,0
24.0,11.0,MEDIUM,OCO,2023 Spain,0
24.0,14.0,HARD,TSU,2023 Spain,0
24.0,8.0,SOFT,ALO,2023 Spain,0
24.0,15.0,HARD,ZHO,2023 Spain,0
24.0,7.0,HARD,PIA,2023 Spain,0
24.0,16.0,MEDIUM,HUL,2023 Spain,0
24.0,5.0,MEDIUM,GAS,2023 Spain,0
24.0,15.0,HARD,DEV,2023 Spain,0
24.0,8.0,SOFT,LEC,2023 Spain,0
24.0,14.0,MEDIUM,MAG,2023 Spain,0
24.0,19.0,HARD,BOT,2023 Spain,1
24.0,8.0,HARD,ALB,2023 Spain,0
24.0,7.0,HARD,SAR,2023 Spain,0
25.0,25.0,MEDIUM,VER,2023 Spain,1
24.0,2.0,MEDIUM,NOR,2023 Spain,0
25.0,25.0,SOFT,RUS,2023 Spain,1
25.0,25.0,MEDIUM,PER,2023 Spain,1
25.0,10.0,MEDIUM,SAI,2023 Spain,0
25.0,1.0,MEDIUM,HAM,2023 Spain,0
25.0,14.0,SOFT,STR,2023 Spain,0
25.0,12.0,MEDIUM,OCO,2023 Spain,0
25.0,15.0,HARD,TSU,2023 Spain,0
25.0,9.0,SOFT,ALO,2023 Spain,0
25.0,16.0,HARD,ZHO,2023 Spain,0
25.0,8.0,HARD,PIA,2023 Spain,0
25.0,17.0,MEDIUM,HUL,2023 Spain,0
25.0,6.0,MEDIUM,GAS,2023 Spain,0
25.0,16.0,HARD,DEV,2023 Spain,0
25.0,9.0,SOFT,LEC,2023 Spain,0
25.0,20.0,HARD,BOT,2023 Spain,1
25.0,9.0,HARD,ALB,2023 Spain,0
25.0,8.0,HARD,SAR,2023 Spain,0
26.0,26.0,MEDIUM,VER,2023 Spain,1
25.0,1.0,HARD,MAG,2023 Spain,0
25.0,3.0,MEDIUM,NOR,2023 Spain,0
26.0,26.0,MEDIUM,PER,2023 Spain,1
26.0,11.0,MEDIUM,SAI,2023 Spain,1
26.0,2.0,MEDIUM,HAM,2023 Spain,1
26.0,15.0,SOFT,STR,2023 Spain,1
26.0,1.0,MEDIUM,RUS,2023 Spain,1
26.0,13.0,MEDIUM,OCO,2023 Spain,1
26.0,16.0,HARD,TSU,2023 Spain,1
26.0,10.0,SOFT,ALO,2023 Spain,1
26.0,17.0,HARD,ZHO,2023 Spain,1
26.0,9.0,HARD,PIA,2023 Spain,1
26.0,7.0,MEDIUM,GAS,2023 Spain,1
26.0,10.0,SOFT,LEC,2023 Spain,1
26.0,18.0,MEDIUM,HUL,2023 Spain,1
26.0,17.0,HARD,DEV,2023 Spain,1
26.0,21.0,HARD,BOT,2023 Spain,1
26.0,10.0,HARD,ALB,2023 Spain,1
26.0,9.0,HARD,SAR,2023 Spain,1
26.0,2.0,HARD,MAG,2023 Spain,1
26.0,4.0,MEDIUM,NOR,2023 Spain,1
27.0,1.0,HARD,VER,2023 Spain,1
27.0,12.0,MEDIUM,SAI,2023 Spain,1
27.0,3.0,MEDIUM,HAM,2023 Spain,1
27.0,27.0,MEDIUM,PER,2023 Spain,1
27.0,16.0,SOFT,STR,2023 Spain,1
27.0,2.0,MEDIUM,RUS,2023 Spain,1
27.0,14.0,MEDIUM,OCO,2023 Spain,1
27.0,17.0,HARD,TSU,2023 Spain,1
27.0,11.0,SOFT,ALO,2023 Spain,1
27.0,18.0,HARD,ZHO,2023 Spain,1
27.0,10.0,HARD,PIA,2023 Spain,1
27.0,8.0,MEDIUM,GAS,2023 Spain,1
27.0,11.0,SOFT,LEC,2023 Spain,1
27.0,18.0,HARD,DEV,2023 Spain,1
27.0,22.0,HARD,BOT,2023 Spain,1
27.0,11.0,HARD,ALB,2023 Spain,1
27.0,10.0,HARD,SAR,2023 Spain,1
27.0,1.0,HARD,HUL,2023 Spain,1
27.0,3.0,HARD,MAG,2023 Spain,1
27.0,5.0,MEDIUM,NOR,2023 Spain,1
28.0,2.0,HARD,VER,2023 Spain,1
28.0,4.0,MEDIUM,HAM,2023 Spain,1
28.0,13.0,MEDIUM,SAI,2023 Spain,1
28.0,3.0,MEDIUM,RUS,2023 Spain,1
28.0,17.0,SOFT,STR,2023 Spain,1
28.0,15.0,MEDIUM,OCO,2023 Spain,1
28.0,18.0,HARD,TSU,2023 Spain,1
28.0,12.0,SOFT,ALO,2023 Spain,1
28.0,1.0,HARD,PER,2023 Spain,1
28.0,19.0,HARD,ZHO,2023 Spain,1
28.0,11.0,HARD,PIA,2023 Spain,1
28.0,9.0,MEDIUM,GAS,2023 Spain,1
28.0,12.0,SOFT,LEC,2023 Spain,1
28.0,19.0,HARD,DEV,2023 Spain,1
28.0,23.0,HARD,BOT,2023 Spain,1
28.0,12.0,HARD,ALB,2023 Spain,1
28.0,11.0,HARD,SAR,2023 Spain,1
28.0,2.0,HARD,HUL,2023 Spain,1
28.0,4.0,HARD,MAG,2023 Spain,1
28.0,6.0,MEDIUM,NOR,2023 Spain,1
29.0,3.0,HARD,VER,2023 Spain,1
29.0,5.0,MEDIUM,HAM,2023 Spain,1
29.0,14.0,MEDIUM,SAI,2023 Spain,1
29.0,4.0,MEDIUM,RUS,2023 Spain,1
29.0,18.0,SOFT,STR,2023 Spain,1
29.0,16.0,MEDIUM,OCO,2023 Spain,1
29.0,19.0,HARD,TSU,2023 Spain,1
29.0,13.0,SOFT,ALO,2023 Spain,1
29.0,2.0,HARD,PER,2023 Spain,1
29.0,20.0,HARD,ZHO,2023 Spain,1
29.0,12.0,HARD,PIA,2023 Spain,1
29.0,10.0,MEDIUM,GAS,2023 Spain,1
29.0,13.0,SOFT,LEC,2023 Spain,1
29.0,20.0,HARD,DEV,2023 Spain,1
29.0,24.0,HARD,BOT,2023 Spain,1
29.0,13.0,HARD,ALB,2023 Spain,1
29.0,12.0,HARD,SAR,2023 Spain,1
29.0,3.0,HARD,HUL,2023 Spain,1
29.0,5.0,HARD,MAG,2023 Spain,1
29.0,7.0,MEDIUM,NOR,2023 Spain,1
30.0,4.0,HARD,VER,2023 Spain,1
30.0,6.0,MEDIUM,HAM,2023 Spain,1
30.0,15.0,MEDIUM,SAI,2023 Spain,1
30.0,5.0,MEDIUM,RUS,2023 Spain,1
30.0,19.0,SOFT,STR,2023 Spain,1
30.0,17.0,MEDIUM,OCO,2023 Spain,1
30.0,20.0,HARD,TSU,2023 Spain,1
30.0,14.0,SOFT,ALO,2023 Spain,1
30.0,3.0,HARD,PER,2023 Spain,1
30.0,21.0,HARD,ZHO,2023 Spain,1
30.0,13.0,HARD,PIA,2023 Spain,1
30.0,11.0,MEDIUM,GAS,2023 Spain,1
30.0,14.0,SOFT,LEC,2023 Spain,1
30.0,21.0,HARD,DEV,2023 Spain,1
30.0,25.0,HARD,BOT,2023 Spain,1
30.0,14.0,HARD,ALB,2023 Spain,1
30.0,13.0,HARD,SAR,2023 Spain,1
30.0,4.0,HARD,HUL,2023 Spain,1
30.0,6.0,HARD,MAG,2023 Spain,1
30.0,8.0,MEDIUM,NOR,2023 Spain,1
31.0,5.0,HARD,VER,2023 Spain,1
31.0,7.0,MEDIUM,HAM,2023 Spain,1
31.0,16.0,MEDIUM,SAI,2023 Spain,1
31.0,6.0,MEDIUM,RUS,2023 Spain,1
31.0,20.0,SOFT,STR,2023 Spain,1
31.0,18.0,MEDIUM,OCO,2023 Spain,1
31.0,21.0,HARD,TSU,2023 Spain,1
31.0,4.0,HARD,PER,2023 Spain,1
31.0,15.0,SOFT,ALO,2023 Spain,1
31.0,22.0,HARD,ZHO,2023 Spain,1
31.0,14.0,HARD,PIA,2023 Spain,1
31.0,12.0,MEDIUM,GAS,2023 Spain,1
31.0,15.0,SOFT,LEC,2023 Spain,1
31.0,22.0,HARD,DEV,2023 Spain,1
31.0,26.0,HARD,BOT,2023 Spain,1
31.0,15.0,HARD,ALB,2023 Spain,1
31.0,5.0,HARD,HUL,2023 Spain,1
31.0,14.0,HARD,SAR,2023 Spain,1
31.0,7.0,HARD,MAG,2023 Spain,1
31.0,9.0,MEDIUM,NOR,2023 Spain,1
32.0,6.0,HARD,VER,2023 Spain,1
32.0,8.0,MEDIUM,HAM,2023 Spain,1
32.0,17.0,MEDIUM,SAI,2023 Spain,1
32.0,7.0,MEDIUM,RUS,2023 Spain,1
32.0,21.0,SOFT,STR,2023 Spain,1
32.0,19.0,MEDIUM,OCO,2023 Spain,1
32.0,22.0,HARD,TSU,2023 Spain,1
32.0,5.0,HARD,PER,2023 Spain,1
32.0,16.0,SOFT,ALO,2023 Spain,1
32.0,23.0,HARD,ZHO,2023 Spain,1
32.0,15.0,HARD,PIA,2023 Spain,1
32.0,13.0,MEDIUM,GAS,2023 Spain,1
32.0,16.0,SOFT,LEC,2023 Spain,1
32.0,23.0,HARD,DEV,2023 Spain,1
32.0,27.0,HARD,BOT,2023 Spain,1
32.0,6.0,HARD,HUL,2023 Spain,1
32.0,16.0,HARD,ALB,2023 Spain,1
32.0,15.0,HARD,SAR,2023 Spain,1
32.0,8.0,HARD,MAG,2023 Spain,1
32.0,10.0,MEDIUM,NOR,2023 Spain,1
33.0,7.0,HARD,VER,2023 Spain,1
33.0,9.0,MEDIUM,HAM,2023 Spain,1
33.0,18.0,MEDIUM,SAI,2023 Spain,1
33.0,8.0,MEDIUM,RUS,2023 Spain,1
33.0,22.0,SOFT,STR,2023 Spain,1
33.0,20.0,MEDIUM,OCO,2023 Spain,1
33.0,6.0,HARD,PER,2023 Spain,1
33.0,23.0,HARD,TSU,2023 Spain,1
33.0,17.0,SOFT,ALO,2023 Spain,1
33.0,24.0,HARD,ZHO,2023 Spain,1
33.0,16.0,HARD,PIA,2023 Spain,1
33.0,14.0,MEDIUM,GAS,2023 Spain,1
33.0,17.0,SOFT,LEC,2023 Spain,1
33.0,24.0,HARD,DEV,2023 Spain,1
33.0,28.0,HARD,BOT,2023 Spain,1
33.0,7.0,HARD,HUL,2023 Spain,1
33.0,17.0,HARD,ALB,2023 Spain,1
33.0,16.0,HARD,SAR,2023 Spain,1
33.0,9.0,HARD,MAG,2023 Spain,1
33.0,11.0,MEDIUM,NOR,2023 Spain,1
34.0,8.0,HARD,VER,2023 Spain,1
34.0,10.0,MEDIUM,HAM,2023 Spain,1
34.0,19.0,MEDIUM,SAI,2023 Spain,1
34.0,9.0,MEDIUM,RUS,2023 Spain,1
34.0,7.0,HARD,PER,2023 Spain,1
34.0,21.0,MEDIUM,OCO,2023 Spain,1
34.0,23.0,SOFT,STR,2023 Spain,1
34.0,18.0,SOFT,ALO,2023 Spain,1
34.0,24.0,HARD,TSU,2023 Spain,1
34.0,25.0,HARD,ZHO,2023 Spain,1
34.0,17.0,HARD,PIA,2023 Spain,1
34.0,15.0,MEDIUM,GAS,2023 Spain,1
34.0,18.0,SOFT,LEC,2023 Spain,1
34.0,25.0,HARD,DEV,2023 Spain,1
34.0,8.0,HARD,HUL,2023 Spain,1
34.0,29.0,HARD,BOT,2023 Spain,1
34.0,18.0,HARD,ALB,2023 Spain,1
34.0,17.0,HARD,SAR,2023 Spain,1
34.0,10.0,HARD,MAG,2023 Spain,1
34.0,12.0,MEDIUM,NOR,2023 Spain,1
35.0,9.0,HARD,VER,2023 Spain,1
35.0,11.0,MEDIUM,HAM,2023 Spain,1
35.0,10.0,MEDIUM,RUS,2023 Spain,1
35.0,20.0,MEDIUM,SAI,2023 Spain,1
35.0,8.0,HARD,PER,2023 Spain,1
35.0,19.0,SOFT,ALO,2023 Spain,1
35.0,22.0,MEDIUM,OCO,2023 Spain,1
35.0,26.0,HARD,ZHO,2023 Spain,1
35.0,18.0,HARD,PIA,2023 Spain,1
35.0,16.0,MEDIUM,GAS,2023 Spain,1
35.0,19.0,SOFT,LEC,2023 Spain,1
35.0,26.0,HARD,DEV,2023 Spain,1
35.0,1.0,HARD,STR,2023 Spain,1
35.0,1.0,MEDIUM,TSU,2023 Spain,1
35.0,9.0,HARD,HUL,2023 Spain,1
35.0,30.0,HARD,BOT,2023 Spain,1
35.0,19.0,HARD,ALB,2023 Spain,1
35.0,11.0,HARD,MAG,2023 Spain,1
35.0,18.0,HARD,SAR,2023 Spain,1
35.0,13.0,MEDIUM,NOR,2023 Spain,1
36.0,10.0,HARD,VER,2023 Spain,1
36.0,12.0,MEDIUM,HAM,2023 Spain,1
36.0,11.0,MEDIUM,RUS,2023 Spain,1
36.0,21.0,MEDIUM,SAI,2023 Spain,1
36.0,9.0,HARD,PER,2023 Spain,1
36.0,20.0,SOFT,ALO,2023 Spain,1
36.0,19.0,HARD,PIA,2023 Spain,1
36.0,17.0,MEDIUM,GAS,2023 Spain,1
36.0,27.0,HARD,ZHO,2023 Spain,1
36.0,20.0,SOFT,LEC,2023 Spain,1
36.0,27.0,HARD,DEV,2023 Spain,1
36.0,2.0,HARD,STR,2023 Spain,1
36.0,2.0,MEDIUM,TSU,2023 Spain,1
36.0,1.0,HARD,OCO,2023 Spain,1
36.0,10.0,HARD,HUL,2023 Spain,1
36.0,31.0,HARD,BOT,2023 Spain,1
36.0,20.0,HARD,ALB,2023 Spain,1
36.0,12.0,HARD,MAG,2023 Spain,1
36.0,14.0,MEDIUM,NOR,2023 Spain,1
36.0,19.0,HARD,SAR,2023 Spain,1
37.0,11.0,HARD,VER,2023 Spain,1
37.0,13.0,MEDIUM,HAM,2023 Spain,1
37.0,12.0,MEDIUM,RUS,2023 Spain,1
37.0,22.0,MEDIUM,SAI,2023 Spain,1
37.0,10.0,HARD,PER,2023 Spain,1
37.0,21.0,SOFT,ALO,2023 Spain,1
37.0,20.0,HARD,PIA,2023 Spain,1
37.0,18.0,MEDIUM,GAS,2023 Spain,1
37.0,21.0,SOFT,LEC,2023 Spain,1
37.0,28.0,HARD,DEV,2023 Spain,1
37.0,3.0,HARD,STR,2023 Spain,1
37.0,3.0,MEDIUM,TSU,2023 Spain,1
37.0,2.0,HARD,OCO,2023 Spain,1
37.0,11.0,HARD,HUL,2023 Spain,1
37.0,1.0,HARD,ZHO,2023 Spain,1
37.0,32.0,HARD,BOT,2023 Spain,1
37.0,13.0,HARD,MAG,2023 Spain,1
37.0,15.0,MEDIUM,NOR,2023 Spain,1
37.0,21.0,HARD,ALB,2023 Spain,1
38.0,12.0,HARD,VER,2023 Spain,1
38.0,14.0,MEDIUM,HAM,2023 Spain,1
37.0,1.0,HARD,SAR,2023 Spain,1
38.0,13.0,MEDIUM,RUS,2023 Spain,1
38.0,23.0,MEDIUM,SAI,2023 Spain,1
38.0,11.0,HARD,PER,2023 Spain,1
38.0,22.0,SOFT,ALO,2023 Spain,1
38.0,21.0,HARD,PIA,2023 Spain,1
38.0,19.0,MEDIUM,GAS,2023 Spain,1
38.0,22.0,SOFT,LEC,2023 Spain,1
38.0,4.0,HARD,STR,2023 Spain,1
38.0,4.0,MEDIUM,TSU,2023 Spain,1
38.0,3.0,HARD,OCO,2023 Spain,1
38.0,29.0,HARD,DEV,2023 Spain,1
38.0,12.0,HARD,HUL,2023 Spain,1
38.0,2.0,HARD,ZHO,2023 Spain,1
38.0,33.0,HARD,BOT,2023 Spain,1
38.0,14.0,HARD,MAG,2023 Spain,1
39.0,13.0,HARD,VER,2023 Spain,1
38.0,16.0,MEDIUM,NOR,2023 Spain,1
39.0,15.0,MEDIUM,HAM,2023 Spain,1
38.0,1.0,MEDIUM,ALB,2023 Spain,1
38.0,2.0,HARD,SAR,2023 Spain,1
39.0,14.0,MEDIUM,RUS,2023 Spain,1
39.0,24.0,MEDIUM,SAI,2023 Spain,1
39.0,12.0,HARD,PER,2023 Spain,1
39.0,23.0,SOFT,ALO,2023 Spain,1
39.0,22.0,HARD,PIA,2023 Spain,1
39.0,23.0,SOFT,LEC,2023 Spain,1
39.0,20.0,MEDIUM,GAS,2023 Spain,1
39.0,5.0,HARD,STR,2023 Spain,1
39.0,4.0,HARD,OCO,2023 Spain,1
39.0,5.0,MEDIUM,TSU,2023 Spain,1
39.0,13.0,HARD,HUL,2023 Spain,1
39.0,3.0,HARD,ZHO,2023 Spain,1
39.0,15.0,HARD,MAG,2023 Spain,1
40.0,14.0,HARD,VER,2023 Spain,1
39.0,17.0,MEDIUM,NOR,2023 Spain,1
39.0,1.0,MEDIUM,DEV,2023 Spain,1
39.0,34.0,HARD,BOT,2023 Spain,1
40.0,16.0,MEDIUM,HAM,2023 Spain,1
39.0,2.0,MEDIUM,ALB,2023 Spain,1
39.0,3.0,HARD,SAR,2023 Spain,1
40.0,15.0,MEDIUM,RUS,2023 Spain,1
40.0,25.0,MEDIUM,SAI,2023 Spain,1
40.0,13.0,HARD,PER,2023 Spain,1
40.0,24.0,SOFT,ALO,2023 Spain,1
40.0,24.0,SOFT,LEC,2023 Spain,1
40.0,6.0,HARD,STR,2023 Spain,1
40.0,5.0,HARD,OCO,2023 Spain,1
40.0,6.0,MEDIUM,TSU,2023 Spain,1
40.0,14.0,HARD,HUL,2023 Spain,1
40.0,4.0,HARD,ZHO,2023 Spain,1
40.0,1.0,MEDIUM,PIA,2023 Spain,1
40.0,1.0,HARD,GAS,2023 Spain,1
41.0,15.0,HARD,VER,2023 Spain,1
40.0,16.0,HARD,MAG,2023 Spain,1
40.0,18.0,MEDIUM,NOR,2023 Spain,1
40.0,2.0,MEDIUM,DEV,2023 Spain,1
41.0,17.0,MEDIUM,HAM,2023 Spain,1
40.0,3.0,MEDIUM,ALB,2023 Spain,1
40.0,4.0,HARD,SAR,2023 Spain,1
41.0,16.0,MEDIUM,RUS,2023 Spain,1
40.0,1.0,HARD,BOT,2023 Spain,1
41.0,14.0,HARD,PER,2023 Spain,1
41.0,26.0,MEDIUM,SAI,2023 Spain,1
41.0,25.0,SOFT,ALO,2023 Spain,1
41.0,7.0,HARD,STR,2023 Spain,1
41.0,25.0,SOFT,LEC,2023 Spain,1
41.0,6.0,HARD,OCO,2023 Spain,1
41.0,7.0,MEDIUM,TSU,2023 Spain,1
41.0,15.0,HARD,HUL,2023 Spain,1
41.0,5.0,HARD,ZHO,2023 Spain,1
41.0,2.0,MEDIUM,PIA,2023 Spain,1
41.0,2.0,HARD,GAS,2023 Spain,1
42.0,16.0,HARD,VER,2023 Spain,1
41.0,17.0,HARD,MAG,2023 Spain,1
41.0,3.0,MEDIUM,DEV,2023 Spain,1
41.0,19.0,MEDIUM,NOR,2023 Spain,1
42.0,18.0,MEDIUM,HAM,2023 Spain,1
41.0,4.0,MEDIUM,ALB,2023 Spain,1
41.0,5.0,HARD,SAR,2023 Spain,1
42.0,17.0,MEDIUM,RUS,2023 Spain,1
41.0,2.0,HARD,BOT,2023 Spain,1
42.0,15.0,HARD,PER,2023 Spain,1
42.0,26.0,SOFT,ALO,2023 Spain,1
42.0,1.0,HARD,SAI,2023 Spain,1
42.0,8.0,HARD,STR,2023 Spain,1
42.0,7.0,HARD,OCO,2023 Spain,1
42.0,8.0,MEDIUM,TSU,2023 Spain,1
42.0,16.0,HARD,HUL,2023 Spain,1
42.0,6.0,HARD,ZHO,2023 Spain,1
42.0,3.0,MEDIUM,PIA,2023 Spain,1
42.0,3.0,HARD,GAS,2023 Spain,1
43.0,17.0,HARD,VER,2023 Spain,1
42.0,26.0,HARD,LEC,2023 Spain,1
42.0,4.0,MEDIUM,DEV,2023 Spain,1
42.0,20.0,MEDIUM,NOR,2023 Spain,1
42.0,18.0,HARD,MAG,2023 Spain,1
43.0,19.0,MEDIUM,HAM,2023 Spain,1
42.0,5.0,MEDIUM,ALB,2023 Spain,1
42.0,6.0,HARD,SAR,2023 Spain,1
43.0,18.0,MEDIUM,RUS,2023 Spain,1
42.0,3.0,HARD,BOT,2023 Spain,1
43.0,16.0,HARD,PER,2023 Spain,1
43.0,27.0,SOFT,ALO,2023 Spain,1
43.0,2.0,HARD,SAI,2023 Spain,1
43.0,9.0,HARD,STR,2023 Spain,1
43.0,8.0,HARD,OCO,2023 Spain,1
43.0,9.0,MEDIUM,TSU,2023 Spain,1
43.0,7.0,HARD,ZHO,2023 Spain,1
43.0,4.0,MEDIUM,PIA,2023 Spain,1
43.0,17.0,HARD,HUL,2023 Spain,1
43.0,4.0,HARD,GAS,2023 Spain,1
44.0,18.0,HARD,VER,2023 Spain,1
43.0,27.0,HARD,LEC,2023 Spain,1
43.0,5.0,MEDIUM,DEV,2023 Spain,1
43.0,21.0,MEDIUM,NOR,2023 Spain,1
44.0,20.0,MEDIUM,HAM,2023 Spain,1
43.0,6.0,MEDIUM,ALB,2023 Spain,1
43.0,7.0,HARD,SAR,2023 Spain,1
44.0,19.0,MEDIUM,RUS,2023 Spain,1
43.0,1.0,MEDIUM,MAG,2023 Spain,1
43.0,4.0,HARD,BOT,2023 Spain,1
44.0,17.0,HARD,PER,2023 Spain,1
44.0,28.0,SOFT,ALO,2023 Spain,1
44.0,3.0,HARD,SAI,2023 Spain,1
44.0,10.0,HARD,STR,2023 Spain,1
44.0,9.0,HARD,OCO,2023 Spain,1
44.0,10.0,MEDIUM,TSU,2023 Spain,1
44.0,8.0,HARD,ZHO,2023 Spain,1
44.0,5.0,MEDIUM,PIA,2023 Spain,1
44.0,5.0,HARD,GAS,2023 Spain,1
45.0,19.0,HARD,VER,2023 Spain,1
44.0,28.0,HARD,LEC,2023 Spain,1
44.0,6.0,MEDIUM,DEV,2023 Spain,1
44.0,22.0,MEDIUM,NOR,2023 Spain,1
45.0,21.0,MEDIUM,HAM,2023 Spain,1
44.0,1.0,MEDIUM,HUL,2023 Spain,1
44.0,7.0,MEDIUM,ALB,2023 Spain,1
44.0,8.0,HARD,SAR,2023 Spain,1
44.0,2.0,MEDIUM,MAG,2023 Spain,1
45.0,20.0,MEDIUM,RUS,2023 Spain,1
45.0,18.0,HARD,PER,2023 Spain,1
44.0,5.0,HARD,BOT,2023 Spain,1
45.0,4.0,HARD,SAI,2023 Spain,1
45.0,11.0,HARD,STR,2023 Spain,1
45.0,10.0,HARD,OCO,2023 Spain,1
45.0,11.0,MEDIUM,TSU,2023 Spain,1
45.0,9.0,HARD,ZHO,2023 Spain,1
45.0,1.0,HARD,ALO,2023 Spain,1
45.0,6.0,MEDIUM,PIA,2023 Spain,1
45.0,6.0,HARD,GAS,2023 Spain,1
46.0,20.0,HARD,VER,2023 Spain,1
45.0,29.0,HARD,LEC,2023 Spain,1
45.0,7.0,MEDIUM,DEV,2023 Spain,1
45.0,23.0,MEDIUM,NOR,2023 Spain,1
46.0,22.0,MEDIUM,HAM,2023 Spain,1
45.0,2.0,MEDIUM,HUL,2023 Spain,1
45.0,8.0,MEDIUM,ALB,2023 Spain,1
45.0,9.0,HARD,SAR,2023 Spain,1
45.0,3.0,MEDIUM,MAG,2023 Spain,1
46.0,19.0,HARD,PER,2023 Spain,1
45.0,6.0,HARD,BOT,2023 Spain,1
46.0,4.0,SOFT,RUS,2023 Spain,1
46.0,5.0,HARD,SAI,2023 Spain,1
46.0,12.0,HARD,STR,2023 Spain,1
46.0,11.0,HARD,OCO,2023 Spain,1
46.0,12.0,MEDIUM,TSU,2023 Spain,1
46.0,10.0,HARD,ZHO,2023 Spain,1
46.0,2.0,HARD,ALO,2023 Spain,1
46.0,7.0,MEDIUM,PIA,2023 Spain,1
46.0,7.0,HARD,GAS,2023 Spain,1
47.0,21.0,HARD,VER,2023 Spain,1
46.0,30.0,HARD,LEC,2023 Spain,1
46.0,8.0,MEDIUM,DEV,2023 Spain,1
46.0,24.0,MEDIUM,NOR,2023 Spain,1
47.0,23.0,MEDIUM,HAM,2023 Spain,1
46.0,3.0,MEDIUM,HUL,2023 Spain,1
46.0,9.0,MEDIUM,ALB,2023 Spain,1
46.0,10.0,HARD,SAR,2023 Spain,1
46.0,4.0,MEDIUM,MAG,2023 Spain,1
47.0,20.0,HARD,PER,2023 Spain,1
46.0,7.0,HARD,BOT,2023 Spain,1
47.0,5.0,SOFT,RUS,2023 Spain,1
47.0,6.0,HARD,SAI,2023 Spain,1
47.0,13.0,HARD,STR,2023 Spain,1
47.0,12.0,HARD,OCO,2023 Spain,1
47.0,13.0,MEDIUM,TSU,2023 Spain,1
47.0,11.0,HARD,ZHO,2023 Spain,1
47.0,3.0,HARD,ALO,2023 Spain,1
47.0,8.0,MEDIUM,PIA,2023 Spain,1
47.0,8.0,HARD,GAS,2023 Spain,1
48.0,22.0,HARD,VER,2023 Spain,1
47.0,31.0,HARD,LEC,2023 Spain,1
47.0,9.0,MEDIUM,DEV,2023 Spain,1
47.0,25.0,MEDIUM,NOR,2023 Spain,1
48.0,24.0,MEDIUM,HAM,2023 Spain,1
47.0,4.0,MEDIUM,HUL,2023 Spain,1
47.0,10.0,MEDIUM,ALB,2023 Spain,1
