Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,race,AirTemp,TrackTemp
0 days 01:56:14.647000,ALB,23,0 days 00:01:19.770000,39.0,3.0,,,0 days 00:00:23.864000,0 days 00:00:31.942000,0 days 00:00:23.964000,0 days 01:55:18.800000,0 days 01:55:50.742000,0 days 01:56:14.706000,264.0,265.0,276.0,306.0,True,MEDIUM,2.0,True,Williams,0 days 01:54:54.877000,2023-06-04 13:55:54.884,1,19.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:56:17.558000,SAR,2,0 days 00:01:19.622000,39.0,3.0,,,0 days 00:00:23.618000,0 days 00:00:32.030000,0 days 00:00:23.974000,0 days 01:55:21.593000,0 days 01:55:53.623000,0 days 01:56:17.597000,266.0,269.0,279.0,306.0,False,HARD,3.0,True,Williams,0 days 01:54:57.936000,2023-06-04 13:55:57.943,1,20.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:56:20.945000,RUS,63,0 days 00:01:19.611000,40.0,2.0,,,0 days 00:00:23.768000,0 days 00:00:31.959000,0 days 00:00:23.884000,0 days 01:55:25.123000,0 days 01:55:57.082000,0 days 01:56:20.966000,266.0,267.0,276.0,304.0,False,MEDIUM,15.0,True,Mercedes,0 days 01:55:01.334000,2023-06-04 13:56:01.341,1,3.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:56:25.800000,SAI,55,0 days 00:01:20.053000,40.0,2.0,,,0 days 00:00:23.778000,0 days 00:00:32.086000,0 days 00:00:24.189000,0 days 01:55:29.573000,0 days 01:56:01.659000,0 days 01:56:25.848000,275.0,281.0,277.0,308.0,False,MEDIUM,25.0,True,Ferrari,0 days 01:55:05.747000,2023-06-04 13:56:05.754,1,4.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:56:29.294000,PER,11,0 days 00:01:19.191000,40.0,2.0,,,0 days 00:00:23.516000,0 days 00:00:31.803000,0 days 00:00:23.872000,0 days 01:55:33.623000,0 days 01:56:05.426000,0 days 01:56:29.298000,273.0,271.0,281.0,307.0,False,HARD,13.0,True,Red Bull Racing,0 days 01:55:10.103000,2023-06-04 13:56:10.110,1,5.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:56:40.452000,ALO,14,0 days 00:01:19.832000,40.0,2.0,,,0 days 00:00:23.671000,0 days 00:00:31.990000,0 days 00:00:24.171000,0 days 01:55:44.307000,0 days 01:56:16.297000,0 days 01:56:40.468000,274.0,281.0,277.0,303.0,True,SOFT,24.0,False,Aston Martin,0 days 01:55:20.620000,2023-06-04 13:56:20.627,1,6.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:56:52.698000,LEC,16,0 days 00:01:20.219000,40.0,2.0,,,0 days 00:00:23.821000,0 days 00:00:32.047000,0 days 00:00:24.351000,0 days 01:55:56.324000,0 days 01:56:28.371000,0 days 01:56:52.722000,275.0,284.0,276.0,305.0,False,SOFT,24.0,True,Ferrari,0 days 01:55:32.479000,2023-06-04 13:56:32.486,1,7.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:56:55.994000,STR,18,0 days 00:01:19.530000,40.0,3.0,,,0 days 00:00:23.775000,0 days 00:00:31.816000,0 days 00:00:23.939000,0 days 01:56:00.266000,0 days 01:56:32.082000,0 days 01:56:56.021000,264.0,263.0,276.0,301.0,False,HARD,6.0,False,Aston Martin,0 days 01:55:36.464000,2023-06-04 13:56:36.471,1,8.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:56:58.785000,OCO,31,0 days 00:01:19.729000,40.0,3.0,,,0 days 00:00:23.835000,0 days 00:00:31.941000,0 days 00:00:23.953000,0 days 01:56:02.936000,0 days 01:56:34.877000,0 days 01:56:58.830000,,269.0,278.0,309.0,False,HARD,5.0,True,Alpine,0 days 01:55:39.056000,2023-06-04 13:56:39.063,1,9.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:57:00.043000,TSU,22,0 days 00:01:19.886000,40.0,3.0,,,0 days 00:00:23.828000,0 days 00:00:31.975000,0 days 00:00:24.083000,0 days 01:56:03.994000,0 days 01:56:35.969000,0 days 01:57:00.052000,269.0,281.0,277.0,306.0,False,MEDIUM,6.0,True,AlphaTauri,0 days 01:55:40.157000,2023-06-04 13:56:40.164,1,10.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:57:03.048000,HUL,27,0 days 00:01:20.031000,40.0,3.0,,,0 days 00:00:23.711000,0 days 00:00:32.109000,0 days 00:00:24.211000,0 days 01:56:06.753000,0 days 01:56:38.862000,0 days 01:57:03.073000,273.0,276.0,280.0,308.0,False,HARD,14.0,True,Haas F1 Team,0 days 01:55:43.017000,2023-06-04 13:56:43.024,1,11.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:57:05.313000,ZHO,24,0 days 00:01:19.119000,40.0,3.0,,,0 days 00:00:23.646000,0 days 00:00:31.645000,0 days 00:00:23.828000,0 days 01:56:09.853000,0 days 01:56:41.498000,0 days 01:57:05.326000,269.0,270.0,276.0,,False,HARD,4.0,True,Alfa Romeo,0 days 01:55:46.194000,2023-06-04 13:56:46.201,1,12.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:57:10.913000,PIA,81,0 days 00:01:38.905000,40.0,3.0,0 days 01:55:52.108000,,0 days 00:00:43.366000,0 days 00:00:31.879000,0 days 00:00:23.660000,0 days 01:56:15.381000,0 days 01:56:47.260000,0 days 01:57:10.920000,267.0,277.0,276.0,253.0,False,MEDIUM,1.0,True,McLaren,0 days 01:55:32.008000,2023-06-04 13:56:32.015,1,13.0,False,,False,False,2023 Spain,22.1,29.9
0 days 01:57:13.199000,GAS,10,0 days 00:01:40.082000,40.0,3.0,0 days 01:55:54.030000,,0 days 00:00:44.684000,0 days 00:00:32.046000,0 days 00:00:23.352000,0 days 01:56:17.827000,0 days 01:56:49.873000,0 days 01:57:13.225000,263.0,272.0,280.0,253.0,False,HARD,1.0,True,Alpine,0 days 01:55:33.117000,2023-06-04 13:56:33.124,1,14.0,False,,False,False,2023 Spain,22.1,29.9
0 days 01:57:14.855000,VER,1,0 days 00:01:19.530000,41.0,2.0,,,0 days 00:00:23.603000,0 days 00:00:32.057000,0 days 00:00:23.870000,0 days 01:56:18.973000,0 days 01:56:51.030000,0 days 01:57:14.900000,257.0,267.0,282.0,308.0,False,HARD,15.0,True,Red Bull Racing,0 days 01:55:55.325000,2023-06-04 13:56:55.332,1,1.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:57:16.450000,MAG,20,0 days 00:01:22.531000,40.0,3.0,,,0 days 00:00:24.306000,0 days 00:00:33.887000,0 days 00:00:24.338000,0 days 01:56:18.240000,0 days 01:56:52.127000,0 days 01:57:16.465000,273.0,276.0,282.0,308.0,False,HARD,16.0,True,Haas F1 Team,0 days 01:55:53.919000,2023-06-04 13:56:53.926,1,15.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:57:18.006000,NOR,4,0 days 00:01:19.881000,40.0,3.0,,,0 days 00:00:23.342000,0 days 00:00:32.286000,0 days 00:00:24.253000,0 days 01:56:21.488000,0 days 01:56:53.774000,0 days 01:57:18.027000,269.0,266.0,278.0,322.0,False,MEDIUM,18.0,True,McLaren,0 days 01:55:58.125000,2023-06-04 13:56:58.132,1,16.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:57:18.318000,DEV,21,0 days 00:01:19.346000,40.0,3.0,,,0 days 00:00:23.188000,0 days 00:00:31.936000,0 days 00:00:24.222000,0 days 01:56:22.177000,0 days 01:56:54.113000,0 days 01:57:18.335000,273.0,275.0,289.0,329.0,True,MEDIUM,2.0,True,AlphaTauri,0 days 01:55:58.972000,2023-06-04 13:56:58.979,1,17.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:57:30.549000,HAM,44,0 days 00:01:19.523000,41.0,2.0,,,0 days 00:00:23.643000,0 days 00:00:31.850000,0 days 00:00:24.030000,0 days 01:56:34.689000,0 days 01:57:06.539000,0 days 01:57:30.569000,272.0,278.0,277.0,,False,MEDIUM,17.0,True,Mercedes,0 days 01:56:11.026000,2023-06-04 13:57:11.033,1,2.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:57:34.193000,ALB,23,0 days 00:01:19.546000,40.0,3.0,,,0 days 00:00:23.776000,0 days 00:00:31.926000,0 days 00:00:23.844000,0 days 01:56:38.482000,0 days 01:57:10.408000,0 days 01:57:34.252000,262.0,267.0,276.0,298.0,True,MEDIUM,3.0,True,Williams,0 days 01:56:14.647000,2023-06-04 13:57:14.654,1,18.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:57:37.161000,SAR,2,0 days 00:01:19.603000,40.0,3.0,,,0 days 00:00:23.560000,0 days 00:00:32.149000,0 days 00:00:23.894000,0 days 01:56:41.157000,0 days 01:57:13.306000,0 days 01:57:37.200000,263.0,264.0,279.0,308.0,False,HARD,4.0,True,Williams,0 days 01:56:17.558000,2023-06-04 13:57:17.565,1,19.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:57:40.416000,RUS,63,0 days 00:01:19.471000,41.0,2.0,,,0 days 00:00:23.737000,0 days 00:00:31.877000,0 days 00:00:23.857000,0 days 01:56:44.703000,0 days 01:57:16.580000,0 days 01:57:40.437000,264.0,270.0,278.0,,False,MEDIUM,16.0,True,Mercedes,0 days 01:56:20.945000,2023-06-04 13:57:20.952,1,3.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:57:44.179000,BOT,77,0 days 00:01:43.035000,40.0,3.0,0 days 01:56:22.467000,,0 days 00:00:45.728000,0 days 00:00:32.983000,0 days 00:00:24.324000,0 days 01:56:46.872000,0 days 01:57:19.855000,0 days 01:57:44.179000,250.0,270.0,275.0,251.0,False,HARD,1.0,True,Alfa Romeo,0 days 01:56:01.144000,2023-06-04 13:57:01.151,1,20.0,False,,False,False,2023 Spain,22.1,29.9
0 days 01:57:48.495000,PER,11,0 days 00:01:19.201000,41.0,2.0,,,0 days 00:00:23.551000,0 days 00:00:31.851000,0 days 00:00:23.799000,0 days 01:56:52.849000,0 days 01:57:24.700000,0 days 01:57:48.499000,271.0,273.0,281.0,,False,HARD,14.0,True,Red Bull Racing,0 days 01:56:29.294000,2023-06-04 13:57:29.301,1,4.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:57:50.080000,SAI,55,0 days 00:01:24.280000,41.0,2.0,,0 days 01:57:47.341000,0 days 00:00:23.902000,0 days 00:00:32.354000,0 days 00:00:28.024000,0 days 01:56:49.750000,0 days 01:57:22.104000,0 days 01:57:50.128000,271.0,278.0,,,False,MEDIUM,26.0,True,Ferrari,0 days 01:56:25.800000,2023-06-04 13:57:25.807,1,5.0,False,,False,False,2023 Spain,22.1,29.9
0 days 01:58:00.292000,ALO,14,0 days 00:01:19.840000,41.0,2.0,,,0 days 00:00:23.775000,0 days 00:00:31.928000,0 days 00:00:24.137000,0 days 01:57:04.243000,0 days 01:57:36.171000,0 days 01:58:00.308000,277.0,284.0,277.0,301.0,False,SOFT,25.0,False,Aston Martin,0 days 01:56:40.452000,2023-06-04 13:57:40.459,1,6.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:58:15.813000,STR,18,0 days 00:01:19.819000,41.0,3.0,,,0 days 00:00:24.042000,0 days 00:00:31.961000,0 days 00:00:23.816000,0 days 01:57:20.063000,0 days 01:57:52.024000,0 days 01:58:15.840000,262.0,265.0,276.0,302.0,False,HARD,7.0,False,Aston Martin,0 days 01:56:55.994000,2023-06-04 13:57:56.001,1,7.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:58:16.424000,LEC,16,0 days 00:01:23.726000,41.0,2.0,,0 days 01:58:13.699000,0 days 00:00:23.901000,0 days 00:00:32.017000,0 days 00:00:27.808000,0 days 01:57:16.623000,0 days 01:57:48.640000,0 days 01:58:16.448000,276.0,283.0,,306.0,False,SOFT,25.0,True,Ferrari,0 days 01:56:52.698000,2023-06-04 13:57:52.705,1,8.0,False,,False,False,2023 Spain,22.1,29.9
0 days 01:58:18.488000,OCO,31,0 days 00:01:19.703000,41.0,3.0,,,0 days 00:00:23.823000,0 days 00:00:31.963000,0 days 00:00:23.917000,0 days 01:57:22.653000,0 days 01:57:54.616000,0 days 01:58:18.533000,264.0,268.0,278.0,,False,HARD,6.0,True,Alpine,0 days 01:56:58.785000,2023-06-04 13:57:58.792,1,9.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:58:19.771000,TSU,22,0 days 00:01:19.728000,41.0,3.0,,,0 days 00:00:23.812000,0 days 00:00:31.991000,0 days 00:00:23.925000,0 days 01:57:23.864000,0 days 01:57:55.855000,0 days 01:58:19.780000,263.0,281.0,278.0,,False,MEDIUM,7.0,True,AlphaTauri,0 days 01:57:00.043000,2023-06-04 13:58:00.050,1,10.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:58:23.087000,HUL,27,0 days 00:01:20.039000,41.0,3.0,,,0 days 00:00:23.658000,0 days 00:00:32.201000,0 days 00:00:24.180000,0 days 01:57:26.731000,0 days 01:57:58.932000,0 days 01:58:23.112000,271.0,279.0,278.0,309.0,False,HARD,15.0,True,Haas F1 Team,0 days 01:57:03.048000,2023-06-04 13:58:03.055,1,11.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:58:24.378000,ZHO,24,0 days 00:01:19.065000,41.0,3.0,,,0 days 00:00:23.563000,0 days 00:00:31.765000,0 days 00:00:23.737000,0 days 01:57:28.889000,0 days 01:58:00.654000,0 days 01:58:24.391000,272.0,274.0,278.0,301.0,False,HARD,5.0,True,Alfa Romeo,0 days 01:57:05.313000,2023-06-04 13:58:05.320,1,12.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:58:29.592000,PIA,81,0 days 00:01:18.679000,41.0,3.0,,,0 days 00:00:23.429000,0 days 00:00:31.673000,0 days 00:00:23.577000,0 days 01:57:34.349000,0 days 01:58:06.022000,0 days 01:58:29.599000,274.0,275.0,276.0,302.0,True,MEDIUM,2.0,True,McLaren,0 days 01:57:10.913000,2023-06-04 13:58:10.920,1,13.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:58:31.574000,GAS,10,0 days 00:01:18.375000,41.0,3.0,,,0 days 00:00:23.301000,0 days 00:00:31.669000,0 days 00:00:23.405000,0 days 01:57:36.526000,0 days 01:58:08.195000,0 days 01:58:31.600000,272.0,273.0,282.0,308.0,True,HARD,2.0,True,Alpine,0 days 01:57:13.199000,2023-06-04 13:58:13.206,1,14.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:58:33.947000,VER,1,0 days 00:01:19.092000,42.0,2.0,,,0 days 00:00:23.452000,0 days 00:00:31.802000,0 days 00:00:23.838000,0 days 01:57:38.352000,0 days 01:58:10.154000,0 days 01:58:33.992000,267.0,265.0,282.0,310.0,False,HARD,16.0,True,Red Bull Racing,0 days 01:57:14.855000,2023-06-04 13:58:14.862,1,1.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:58:36.644000,MAG,20,0 days 00:01:20.194000,41.0,3.0,,,0 days 00:00:23.682000,0 days 00:00:32.283000,0 days 00:00:24.229000,0 days 01:57:40.147000,0 days 01:58:12.430000,0 days 01:58:36.659000,278.0,277.0,281.0,313.0,False,HARD,17.0,True,Haas F1 Team,0 days 01:57:16.450000,2023-06-04 13:58:16.457,1,15.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:58:36.912000,DEV,21,0 days 00:01:18.594000,41.0,3.0,,,0 days 00:00:23.266000,0 days 00:00:31.611000,0 days 00:00:23.717000,0 days 01:57:41.601000,0 days 01:58:13.212000,0 days 01:58:36.929000,275.0,285.0,287.0,324.0,True,MEDIUM,3.0,True,AlphaTauri,0 days 01:57:18.318000,2023-06-04 13:58:18.325,1,16.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:58:38.998000,NOR,4,0 days 00:01:20.992000,41.0,3.0,,,0 days 00:00:24.409000,0 days 00:00:32.353000,0 days 00:00:24.230000,0 days 01:57:42.436000,0 days 01:58:14.789000,0 days 01:58:39.019000,259.0,269.0,280.0,296.0,False,MEDIUM,19.0,True,McLaren,0 days 01:57:18.006000,2023-06-04 13:58:18.013,1,17.0,True,TRACK LIMITS AT TURN 9 LAP 41 ,False,True,2023 Spain,22.1,29.9
0 days 01:58:49.736000,HAM,44,0 days 00:01:19.187000,42.0,2.0,,,0 days 00:00:23.567000,0 days 00:00:31.784000,0 days 00:00:23.836000,0 days 01:57:54.136000,0 days 01:58:25.920000,0 days 01:58:49.756000,275.0,276.0,278.0,303.0,False,MEDIUM,18.0,True,Mercedes,0 days 01:57:30.549000,2023-06-04 13:58:30.556,1,2.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:58:53.693000,ALB,23,0 days 00:01:19.500000,41.0,3.0,,,0 days 00:00:23.673000,0 days 00:00:31.942000,0 days 00:00:23.885000,0 days 01:57:57.925000,0 days 01:58:29.867000,0 days 01:58:53.752000,263.0,265.0,277.0,305.0,True,MEDIUM,4.0,True,Williams,0 days 01:57:34.193000,2023-06-04 13:58:34.200,1,18.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:58:56.408000,SAR,2,0 days 00:01:19.247000,41.0,3.0,,,0 days 00:00:23.448000,0 days 00:00:31.914000,0 days 00:00:23.885000,0 days 01:58:00.648000,0 days 01:58:32.562000,0 days 01:58:56.447000,268.0,269.0,280.0,,True,HARD,5.0,True,Williams,0 days 01:57:37.161000,2023-06-04 13:58:37.168,1,19.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:58:59.697000,RUS,63,0 days 00:01:19.281000,42.0,2.0,,,0 days 00:00:23.596000,0 days 00:00:31.823000,0 days 00:00:23.862000,0 days 01:58:04.033000,0 days 01:58:35.856000,0 days 01:58:59.718000,277.0,273.0,279.0,305.0,False,MEDIUM,17.0,True,Mercedes,0 days 01:57:40.416000,2023-06-04 13:58:40.423,1,3.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:59:04.651000,BOT,77,0 days 00:01:20.472000,41.0,3.0,,,0 days 00:00:24.146000,0 days 00:00:32.240000,0 days 00:00:24.086000,0 days 01:58:08.325000,0 days 01:58:40.565000,0 days 01:59:04.651000,266.0,268.0,275.0,300.0,False,HARD,2.0,True,Alfa Romeo,0 days 01:57:44.179000,2023-06-04 13:58:44.186,1,20.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:59:07.402000,PER,11,0 days 00:01:18.907000,42.0,2.0,,,0 days 00:00:23.385000,0 days 00:00:31.766000,0 days 00:00:23.756000,0 days 01:58:11.884000,0 days 01:58:43.650000,0 days 01:59:07.406000,270.0,273.0,282.0,,False,HARD,15.0,True,Red Bull Racing,0 days 01:57:48.495000,2023-06-04 13:58:48.502,1,4.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:59:20.192000,ALO,14,0 days 00:01:19.900000,42.0,2.0,,,0 days 00:00:23.739000,0 days 00:00:32.039000,0 days 00:00:24.122000,0 days 01:58:24.047000,0 days 01:58:56.086000,0 days 01:59:20.208000,276.0,281.0,277.0,303.0,False,SOFT,26.0,False,Aston Martin,0 days 01:58:00.292000,2023-06-04 13:59:00.299,1,5.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:59:29.232000,SAI,55,0 days 00:01:39.152000,42.0,3.0,0 days 01:58:09.746000,,0 days 00:00:43.046000,0 days 00:00:32.154000,0 days 00:00:23.952000,0 days 01:58:33.174000,0 days 01:59:05.328000,0 days 01:59:29.280000,260.0,264.0,277.0,255.0,False,HARD,1.0,True,Ferrari,0 days 01:57:50.080000,2023-06-04 13:58:50.087,1,6.0,False,,False,False,2023 Spain,22.1,29.9
0 days 01:59:35.355000,STR,18,0 days 00:01:19.542000,42.0,3.0,,,0 days 00:00:23.833000,0 days 00:00:31.904000,0 days 00:00:23.805000,0 days 01:58:39.673000,0 days 01:59:11.577000,0 days 01:59:35.382000,264.0,261.0,278.0,303.0,False,HARD,8.0,False,Aston Martin,0 days 01:58:15.813000,2023-06-04 13:59:15.820,1,7.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:59:38.184000,OCO,31,0 days 00:01:19.696000,42.0,3.0,,,0 days 00:00:23.662000,0 days 00:00:32.134000,0 days 00:00:23.900000,0 days 01:58:42.195000,0 days 01:59:14.329000,0 days 01:59:38.229000,265.0,271.0,279.0,,False,HARD,7.0,True,Alpine,0 days 01:58:18.488000,2023-06-04 13:59:18.495,1,8.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:59:39.386000,TSU,22,0 days 00:01:19.615000,42.0,3.0,,,0 days 00:00:23.653000,0 days 00:00:31.984000,0 days 00:00:23.978000,0 days 01:58:43.433000,0 days 01:59:15.417000,0 days 01:59:39.395000,268.0,280.0,278.0,307.0,False,MEDIUM,8.0,True,AlphaTauri,0 days 01:58:19.771000,2023-06-04 13:59:19.778,1,9.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:59:43.088000,HUL,27,0 days 00:01:20.001000,42.0,3.0,,,0 days 00:00:23.685000,0 days 00:00:32.169000,0 days 00:00:24.147000,0 days 01:58:46.797000,0 days 01:59:18.966000,0 days 01:59:43.113000,273.0,279.0,278.0,,False,HARD,16.0,True,Haas F1 Team,0 days 01:58:23.087000,2023-06-04 13:59:23.094,1,10.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:59:43.422000,ZHO,24,0 days 00:01:19.044000,42.0,3.0,,,0 days 00:00:23.544000,0 days 00:00:31.632000,0 days 00:00:23.868000,0 days 01:58:47.935000,0 days 01:59:19.567000,0 days 01:59:43.435000,270.0,276.0,288.0,304.0,False,HARD,6.0,True,Alfa Romeo,0 days 01:58:24.378000,2023-06-04 13:59:24.385,1,11.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:59:48.579000,PIA,81,0 days 00:01:18.987000,42.0,3.0,,,0 days 00:00:23.699000,0 days 00:00:31.538000,0 days 00:00:23.750000,0 days 01:58:53.298000,0 days 01:59:24.836000,0 days 01:59:48.586000,275.0,273.0,277.0,,False,MEDIUM,3.0,True,McLaren,0 days 01:58:29.592000,2023-06-04 13:59:29.599,1,12.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:59:50.151000,GAS,10,0 days 00:01:18.577000,42.0,3.0,,,0 days 00:00:23.326000,0 days 00:00:31.655000,0 days 00:00:23.596000,0 days 01:58:54.926000,0 days 01:59:26.581000,0 days 01:59:50.177000,271.0,274.0,281.0,309.0,False,HARD,3.0,True,Alpine,0 days 01:58:31.574000,2023-06-04 13:59:31.581,1,13.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:59:52.859000,VER,1,0 days 00:01:18.912000,43.0,2.0,,,0 days 00:00:23.399000,0 days 00:00:31.699000,0 days 00:00:23.814000,0 days 01:58:57.391000,0 days 01:59:29.090000,0 days 01:59:52.904000,269.0,272.0,281.0,309.0,False,HARD,17.0,True,Red Bull Racing,0 days 01:58:33.947000,2023-06-04 13:59:33.954,1,1.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:59:55.786000,LEC,16,0 days 00:01:39.362000,42.0,3.0,0 days 01:58:36.730000,,0 days 00:00:44.111000,0 days 00:00:31.672000,0 days 00:00:23.579000,0 days 01:59:00.559000,0 days 01:59:32.231000,0 days 01:59:55.810000,268.0,283.0,279.0,254.0,False,HARD,26.0,False,Ferrari,0 days 01:58:16.424000,2023-06-04 13:59:16.431,1,14.0,False,,False,False,2023 Spain,22.1,29.9
0 days 01:59:57.122000,DEV,21,0 days 00:01:20.210000,42.0,3.0,,,0 days 00:00:24.015000,0 days 00:00:32.374000,0 days 00:00:23.821000,0 days 01:59:00.944000,0 days 01:59:33.318000,0 days 01:59:57.139000,263.0,275.0,279.0,,False,MEDIUM,4.0,True,AlphaTauri,0 days 01:58:36.912000,2023-06-04 13:59:36.919,1,15.0,False,,False,True,2023 Spain,22.1,29.9
0 days 01:59:59.705000,NOR,4,0 days 00:01:20.707000,42.0,3.0,,,0 days 00:00:23.861000,0 days 00:00:32.519000,0 days 00:00:24.327000,0 days 01:59:02.880000,0 days 01:59:35.399000,0 days 01:59:59.726000,257.0,261.0,287.0,307.0,False,MEDIUM,20.0,True,McLaren,0 days 01:58:38.998000,2023-06-04 13:59:39.005,1,16.0,False,,False,True,2023 Spain,22.1,29.9
0 days 02:00:02.800000,MAG,20,0 days 00:01:26.156000,42.0,3.0,,0 days 02:00:00.119000,0 days 00:00:24.800000,0 days 00:00:32.936000,0 days 00:00:28.420000,0 days 01:59:01.459000,0 days 01:59:34.395000,0 days 02:00:02.815000,260.0,281.0,,311.0,False,HARD,18.0,True,Haas F1 Team,0 days 01:58:36.644000,2023-06-04 13:59:36.651,1,17.0,False,,False,False,2023 Spain,22.1,29.9
0 days 02:00:08.814000,HAM,44,0 days 00:01:19.078000,43.0,2.0,,,0 days 00:00:23.478000,0 days 00:00:31.719000,0 days 00:00:23.881000,0 days 01:59:13.234000,0 days 01:59:44.953000,0 days 02:00:08.834000,271.0,275.0,278.0,,False,MEDIUM,19.0,True,Mercedes,0 days 01:58:49.736000,2023-06-04 13:59:49.743,1,2.0,False,,False,True,2023 Spain,22.1,29.9
0 days 02:00:13.332000,ALB,23,0 days 00:01:19.639000,42.0,3.0,,,0 days 00:00:23.805000,0 days 00:00:32.035000,0 days 00:00:23.799000,0 days 01:59:17.557000,0 days 01:59:49.592000,0 days 02:00:13.391000,259.0,267.0,279.0,306.0,False,MEDIUM,5.0,True,Williams,0 days 01:58:53.693000,2023-06-04 13:59:53.700,1,18.0,False,,False,True,2023 Spain,22.1,29.9
0 days 02:00:16.028000,SAR,2,0 days 00:01:19.620000,42.0,3.0,,,0 days 00:00:23.582000,0 days 00:00:32.082000,0 days 00:00:23.956000,0 days 01:59:20.029000,0 days 01:59:52.111000,0 days 02:00:16.067000,264.0,275.0,280.0,307.0,False,HARD,6.0,True,Williams,0 days 01:58:56.408000,2023-06-04 13:59:56.415,1,19.0,False,,False,True,2023 Spain,22.1,29.9
0 days 02:00:18.895000,RUS,63,0 days 00:01:19.198000,43.0,2.0,,,0 days 00:00:23.500000,0 days 00:00:31.735000,0 days 00:00:23.963000,0 days 01:59:23.218000,0 days 01:59:54.953000,0 days 02:00:18.916000,279.0,281.0,279.0,304.0,False,MEDIUM,18.0,True,Mercedes,0 days 01:58:59.697000,2023-06-04 13:59:59.704,1,3.0,False,,False,True,2023 Spain,22.1,29.9
0 days 02:00:24.357000,BOT,77,0 days 00:01:19.706000,42.0,3.0,,,0 days 00:00:23.895000,0 days 00:00:31.981000,0 days 00:00:23.830000,0 days 01:59:28.546000,0 days 02:00:00.527000,0 days 02:00:24.357000,264.0,271.0,277.0,299.0,True,HARD,3.0,True,Alfa Romeo,0 days 01:59:04.651000,2023-06-04 14:00:04.658,1,20.0,False,,False,True,2023 Spain,22.1,29.9
0 days 02:00:26.470000,PER,11,0 days 00:01:19.068000,43.0,2.0,,,0 days 00:00:23.452000,0 days 00:00:31.847000,0 days 00:00:23.769000,0 days 01:59:30.858000,0 days 02:00:02.705000,0 days 02:00:26.474000,276.0,281.0,284.0,308.0,False,HARD,16.0,True,Red Bull Racing,0 days 01:59:07.402000,2023-06-04 14:00:07.409,1,4.0,False,,False,True,2023 Spain,22.1,29.9
