Compound,AirTemp,TrackTemp,Driver,race,LapTimeSeconds
HARD,26.7,29.9,HAM,2023 Bahrain,98.29
HARD,26.7,29.9,ALO,2023 Bahrain,98.139
HARD,26.7,29.9,RUS,2023 Bahrain,98.487
HARD,26.7,29.9,STR,2023 Bahrain,98.25
HARD,26.7,29.9,BOT,2023 Bahrain,99.49
SOFT,26.7,29.9,ALB,2023 Bahrain,99.832
HARD,26.7,29.9,TSU,2023 Bahrain,99.746
HARD,26.7,29.9,GAS,2023 Bahrain,102.288
SOFT,26.7,29.9,SAR,2023 Bahrain,99.834
HARD,26.7,29.9,ZHO,2023 Bahrain,99.066
HARD,26.7,29.9,DEV,2023 Bahrain,100.96
HARD,26.7,29.9,HUL,2023 Bahrain,100.295
HARD,26.7,29.9,MAG,2023 Bahrain,99.476
SOFT,26.7,29.9,NOR,2023 Bahrain,98.447
HARD,26.7,29.9,OCO,2023 Bahrain,99.435
SOFT,26.7,29.9,VER,2023 Bahrain,97.682
SOFT,26.7,29.9,PER,2023 Bahrain,97.454
HARD,26.7,29.9,LEC,2023 Bahrain,99.668
HARD,26.7,29.9,SAI,2023 Bahrain,98.331
HARD,26.7,29.9,HAM,2023 Bahrain,98.339
HARD,26.7,29.9,ALO,2023 Bahrain,98.127
HARD,26.7,29.9,RUS,2023 Bahrain,98.462
HARD,26.7,29.9,STR,2023 Bahrain,98.482
HARD,26.7,29.9,BOT,2023 Bahrain,99.5
SOFT,26.7,29.9,ALB,2023 Bahrain,102.61
HARD,26.7,29.9,TSU,2023 Bahrain,102.227
SOFT,26.7,29.9,SAR,2023 Bahrain,100.006
HARD,26.7,29.9,ZHO,2023 Bahrain,99.427
HARD,26.7,29.9,DEV,2023 Bahrain,99.97
HARD,26.7,29.9,MAG,2023 Bahrain,99.601
HARD,26.7,29.9,HUL,2023 Bahrain,102.931
HARD,26.8,29.9,GAS,2023 Bahrain,119.404
SOFT,26.8,29.9,NOR,2023 Bahrain,98.44
HARD,26.8,29.9,OCO,2023 Bahrain,99.521
SOFT,26.8,29.9,VER,2023 Bahrain,97.379
SOFT,26.8,29.9,PER,2023 Bahrain,97.387
HARD,26.8,29.9,LEC,2023 Bahrain,98.814
HARD,26.8,29.9,SAI,2023 Bahrain,98.423
HARD,26.8,29.9,HAM,2023 Bahrain,98.369
HARD,26.8,29.9,ALO,2023 Bahrain,98.612
HARD,26.8,29.9,RUS,2023 Bahrain,98.625
HARD,26.8,29.9,STR,2023 Bahrain,99.021
HARD,26.8,29.9,BOT,2023 Bahrain,99.287
SOFT,26.8,29.9,SAR,2023 Bahrain,99.602
HARD,26.8,29.9,ZHO,2023 Bahrain,99.235
HARD,26.8,29.9,DEV,2023 Bahrain,102.309
HARD,26.8,29.9,MAG,2023 Bahrain,99.298
HARD,26.8,29.9,ALB,2023 Bahrain,119.87
HARD,26.8,29.9,GAS,2023 Bahrain,98.729
HARD,26.8,29.9,TSU,2023 Bahrain,120.3
SOFT,26.8,29.9,NOR,2023 Bahrain,100.973
HARD,26.8,29.9,OCO,2023 Bahrain,99.594
SOFT,26.8,29.9,VER,2023 Bahrain,97.651
HARD,26.7,29.9,HUL,2023 Bahrain,132.037
SOFT,26.7,29.9,PER,2023 Bahrain,97.211
HARD,26.7,29.9,LEC,2023 Bahrain,98.618
HARD,26.7,29.9,SAI,2023 Bahrain,98.474
HARD,26.7,29.9,HAM,2023 Bahrain,98.265
HARD,26.7,29.9,ALO,2023 Bahrain,98.199
HARD,26.7,29.9,RUS,2023 Bahrain,98.448
HARD,26.7,29.9,STR,2023 Bahrain,98.723
HARD,26.7,29.9,BOT,2023 Bahrain,99.016
SOFT,26.7,29.9,SAR,2023 Bahrain,99.62
HARD,26.7,29.9,ZHO,2023 Bahrain,99.412
HARD,26.7,29.9,MAG,2023 Bahrain,99.316
HARD,26.7,29.9,ALB,2023 Bahrain,97.503
HARD,26.7,29.9,GAS,2023 Bahrain,97.761
HARD,26.7,29.9,TSU,2023 Bahrain,97.824
HARD,26.7,29.9,DEV,2023 Bahrain,120.083
HARD,26.7,29.9,OCO,2023 Bahrain,100.026
SOFT,26.7,29.9,VER,2023 Bahrain,97.571
HARD,26.7,29.9,HUL,2023 Bahrain,96.981
SOFT,26.7,29.9,PER,2023 Bahrain,97.733
HARD,26.7,29.9,LEC,2023 Bahrain,98.447
MEDIUM,26.7,29.9,NOR,2023 Bahrain,127.663
HARD,26.6,29.7,SAI,2023 Bahrain,98.55
HARD,26.6,29.7,HAM,2023 Bahrain,98.38
HARD,26.6,29.7,ALO,2023 Bahrain,98.585
HARD,26.6,29.7,RUS,2023 Bahrain,98.792
HARD,26.6,29.7,STR,2023 Bahrain,98.71
HARD,26.6,29.7,BOT,2023 Bahrain,102.22
SOFT,26.6,29.7,SAR,2023 Bahrain,99.673
HARD,26.6,29.7,ZHO,2023 Bahrain,99.361
HARD,26.6,29.7,ALB,2023 Bahrain,98.127
HARD,26.6,29.7,MAG,2023 Bahrain,101.979
HARD,26.6,29.7,GAS,2023 Bahrain,98.012
HARD,26.6,29.7,TSU,2023 Bahrain,97.779
HARD,26.7,29.8,DEV,2023 Bahrain,98.121
SOFT,26.7,29.8,VER,2023 Bahrain,97.549
HARD,26.7,29.8,OCO,2023 Bahrain,101.181
HARD,26.7,29.8,HUL,2023 Bahrain,97.398
SOFT,26.7,29.8,PER,2023 Bahrain,97.4
HARD,26.7,29.8,LEC,2023 Bahrain,98.39
MEDIUM,26.7,29.8,NOR,2023 Bahrain,97.26
HARD,26.7,29.8,SAI,2023 Bahrain,98.601
HARD,26.7,29.8,ALO,2023 Bahrain,98.282
HARD,26.7,29.8,HAM,2023 Bahrain,101.175
HARD,26.7,29.8,RUS,2023 Bahrain,98.541
HARD,26.7,29.7,STR,2023 Bahrain,101.467
HARD,26.7,29.7,ZHO,2023 Bahrain,99.382
SOFT,26.7,29.7,SAR,2023 Bahrain,102.409
HARD,26.7,29.7,BOT,2023 Bahrain,118.886
HARD,26.7,29.7,ALB,2023 Bahrain,97.931
HARD,26.7,29.7,GAS,2023 Bahrain,97.76
HARD,26.7,29.7,TSU,2023 Bahrain,98.147
HARD,26.7,29.7,DEV,2023 Bahrain,97.709
SOFT,26.7,29.7,VER,2023 Bahrain,97.431
HARD,26.7,29.7,OCO,2023 Bahrain,99.757
SOFT,26.7,29.7,MAG,2023 Bahrain,120.933
HARD,26.7,29.6,HUL,2023 Bahrain,97.617
SOFT,26.7,29.6,PER,2023 Bahrain,97.919
HARD,26.7,29.6,LEC,2023 Bahrain,98.746
MEDIUM,26.7,29.6,NOR,2023 Bahrain,97.605
HARD,26.7,29.6,SAI,2023 Bahrain,101.274
HARD,26.7,29.6,ALO,2023 Bahrain,98.009
HARD,26.7,29.6,RUS,2023 Bahrain,101.035
HARD,26.7,29.6,HAM,2023 Bahrain,119.503
HARD,26.7,29.6,STR,2023 Bahrain,117.063
HARD,26.7,29.6,ZHO,2023 Bahrain,99.67
HARD,26.7,29.6,BOT,2023 Bahrain,97.379
HARD,26.7,29.6,ALB,2023 Bahrain,98.104
HARD,26.7,29.6,GAS,2023 Bahrain,97.968
HARD,26.7,29.6,TSU,2023 Bahrain,97.813
HARD,26.7,29.6,SAR,2023 Bahrain,119.303
HARD,26.7,29.6,DEV,2023 Bahrain,97.909
SOFT,26.7,29.6,VER,2023 Bahrain,97.691
HARD,26.7,29.6,OCO,2023 Bahrain,99.748
SOFT,26.7,29.6,MAG,2023 Bahrain,98.593
HARD,26.7,29.6,HUL,2023 Bahrain,97.891
SOFT,26.7,29.6,PER,2023 Bahrain,97.722
HARD,26.7,29.6,LEC,2023 Bahrain,98.948
MEDIUM,26.7,29.6,NOR,2023 Bahrain,97.768
HARD,26.7,29.6,ALO,2023 Bahrain,97.871
HARD,26.7,29.6,SAI,2023 Bahrain,118.492
HARD,26.7,29.6,HAM,2023 Bahrain,97.563
HARD,26.7,29.6,STR,2023 Bahrain,96.546
HARD,26.7,29.6,RUS,2023 Bahrain,118.694
HARD,26.7,29.6,BOT,2023 Bahrain,97.675
HARD,26.7,29.6,ZHO,2023 Bahrain,102.096
HARD,26.7,29.6,ALB,2023 Bahrain,97.919
HARD,26.7,29.6,GAS,2023 Bahrain,98.012
HARD,26.7,29.6,TSU,2023 Bahrain,98.017
HARD,26.7,29.6,SAR,2023 Bahrain,97.613
HARD,26.7,29.6,DEV,2023 Bahrain,97.902
SOFT,26.7,29.6,VER,2023 Bahrain,97.686
SOFT,26.7,29.6,MAG,2023 Bahrain,97.644
HARD,26.7,29.6,HUL,2023 Bahrain,97.806
HARD,26.7,29.6,OCO,2023 Bahrain,104.296
SOFT,26.7,29.6,PER,2023 Bahrain,97.869
MEDIUM,26.7,29.6,NOR,2023 Bahrain,98.111
HARD,26.7,29.6,LEC,2023 Bahrain,101.323
HARD,26.7,29.6,ALO,2023 Bahrain,97.769
HARD,26.7,29.6,SAI,2023 Bahrain,97.548
HARD,26.7,29.6,HAM,2023 Bahrain,97.549
HARD,26.7,29.6,STR,2023 Bahrain,97.21
HARD,26.7,29.6,RUS,2023 Bahrain,97.221
HARD,26.7,29.6,BOT,2023 Bahrain,97.775
HARD,26.7,29.6,ALB,2023 Bahrain,98.104
HARD,26.7,29.6,GAS,2023 Bahrain,97.974
HARD,26.7,29.6,TSU,2023 Bahrain,98.094
HARD,26.7,29.6,SAR,2023 Bahrain,97.862
HARD,26.7,29.6,DEV,2023 Bahrain,97.933
SOFT,26.7,29.6,VER,2023 Bahrain,97.839
SOFT,26.7,29.6,ZHO,2023 Bahrain,119.659
SOFT,26.7,29.6,MAG,2023 Bahrain,97.097
HARD,26.7,29.6,HUL,2023 Bahrain,97.761
SOFT,26.7,29.6,PER,2023 Bahrain,100.686
MEDIUM,26.6,29.6,NOR,2023 Bahrain,97.52
HARD,26.6,29.6,ALO,2023 Bahrain,100.353
HARD,26.6,29.6,LEC,2023 Bahrain,119.477
HARD,26.6,29.6,OCO,2023 Bahrain,138.694
HARD,26.6,29.6,SAI,2023 Bahrain,97.475
HARD,26.6,29.6,HAM,2023 Bahrain,98.135
HARD,26.6,29.6,STR,2023 Bahrain,97.168
HARD,26.6,29.6,RUS,2023 Bahrain,97.311
HARD,26.6,29.6,BOT,2023 Bahrain,97.774
HARD,26.6,29.6,ALB,2023 Bahrain,97.961
HARD,26.6,29.6,GAS,2023 Bahrain,98.022
HARD,26.6,29.6,TSU,2023 Bahrain,98.13
HARD,26.6,29.6,SAR,2023 Bahrain,97.902
HARD,26.6,29.6,DEV,2023 Bahrain,98.266
SOFT,26.6,29.6,VER,2023 Bahrain,97.85
SOFT,26.6,29.6,ZHO,2023 Bahrain,97.037
SOFT,26.6,29.6,MAG,2023 Bahrain,97.528
HARD,26.6,29.6,HUL,2023 Bahrain,97.895
MEDIUM,26.6,29.6,NOR,2023 Bahrain,97.987
HARD,26.6,29.6,PER,2023 Bahrain,118.785
HARD,26.7,29.6,LEC,2023 Bahrain,98.073
HARD,26.7,29.6,OCO,2023 Bahrain,96.797
HARD,26.7,29.6,SAI,2023 Bahrain,97.441
HARD,26.7,29.6,HAM,2023 Bahrain,96.831
HARD,26.7,29.6,ALO,2023 Bahrain,117.389
HARD,26.7,29.6,STR,2023 Bahrain,97.521
HARD,26.7,29.6,RUS,2023 Bahrain,97.592
HARD,26.7,29.6,BOT,2023 Bahrain,97.817
HARD,26.7,29.6,ALB,2023 Bahrain,97.984
HARD,26.7,29.6,GAS,2023 Bahrain,98.088
HARD,26.7,29.6,TSU,2023 Bahrain,98.163
HARD,26.7,29.6,SAR,2023 Bahrain,98.029
HARD,26.7,29.6,DEV,2023 Bahrain,98.123
SOFT,26.7,29.6,ZHO,2023 Bahrain,97.55
SOFT,26.6,29.6,VER,2023 Bahrain,100.964
SOFT,26.6,29.6,MAG,2023 Bahrain,97.46
HARD,26.6,29.6,HUL,2023 Bahrain,98.093
MEDIUM,26.6,29.6,NOR,2023 Bahrain,97.87
HARD,26.6,29.6,PER,2023 Bahrain,96.82
HARD,26.6,29.6,LEC,2023 Bahrain,97.313
HARD,26.6,29.6,OCO,2023 Bahrain,96.964
HARD,26.6,29.6,SAI,2023 Bahrain,97.706
HARD,26.6,29.6,HAM,2023 Bahrain,96.546
HARD,26.6,29.6,ALO,2023 Bahrain,96.156
HARD,26.6,29.6,STR,2023 Bahrain,97.72
HARD,26.6,29.6,RUS,2023 Bahrain,97.607
HARD,26.6,29.6,BOT,2023 Bahrain,97.827
HARD,26.6,29.6,ALB,2023 Bahrain,98.176
HARD,26.6,29.6,GAS,2023 Bahrain,98.184
HARD,26.6,29.6,TSU,2023 Bahrain,98.059
HARD,26.6,29.6,SAR,2023 Bahrain,97.717
HARD,26.6,29.6,DEV,2023 Bahrain,98.206
SOFT,26.6,29.6,ZHO,2023 Bahrain,97.957
SOFT,26.6,29.6,MAG,2023 Bahrain,97.754
HARD,26.6,29.6,HUL,2023 Bahrain,98.245
HARD,26.6,29.6,VER,2023 Bahrain,118.49
MEDIUM,26.6,29.5,NOR,2023 Bahrain,99.886
HARD,26.6,29.5,PER,2023 Bahrain,96.344
HARD,26.6,29.5,LEC,2023 Bahrain,97.17
HARD,26.6,29.5,OCO,2023 Bahrain,97.364
HARD,26.6,29.5,SAI,2023 Bahrain,97.13
HARD,26.6,29.5,HAM,2023 Bahrain,97.388
HARD,26.6,29.5,ALO,2023 Bahrain,97.431
HARD,26.6,29.5,STR,2023 Bahrain,97.68
HARD,26.6,29.5,RUS,2023 Bahrain,97.822
HARD,26.6,29.5,BOT,2023 Bahrain,97.774
HARD,26.6,29.5,ALB,2023 Bahrain,98.038
HARD,26.5,29.5,GAS,2023 Bahrain,98.133
HARD,26.5,29.5,TSU,2023 Bahrain,98.075
HARD,26.5,29.5,SAR,2023 Bahrain,97.831
HARD,26.5,29.5,DEV,2023 Bahrain,98.423
SOFT,26.5,29.5,ZHO,2023 Bahrain,98.003
SOFT,26.5,29.5,MAG,2023 Bahrain,97.998
HARD,26.5,29.5,HUL,2023 Bahrain,98.108
HARD,26.5,29.5,VER,2023 Bahrain,96.297
MEDIUM,26.5,29.5,NOR,2023 Bahrain,100.197
HARD,26.5,29.5,PER,2023 Bahrain,96.431
HARD,26.5,29.5,LEC,2023 Bahrain,97.17
HARD,26.5,29.5,OCO,2023 Bahrain,97.338
HARD,26.5,29.5,SAI,2023 Bahrain,97.444
HARD,26.5,29.5,ALO,2023 Bahrain,97.002
HARD,26.5,29.5,HAM,2023 Bahrain,98.304
HARD,26.5,29.5,STR,2023 Bahrain,97.274
HARD,26.5,29.5,RUS,2023 Bahrain,97.66
HARD,26.5,29.5,BOT,2023 Bahrain,97.658
HARD,26.5,29.5,ALB,2023 Bahrain,98.33
HARD,26.5,29.5,GAS,2023 Bahrain,98.108
HARD,26.5,29.5,TSU,2023 Bahrain,98.084
HARD,26.5,29.5,SAR,2023 Bahrain,98.015
HARD,26.5,29.5,DEV,2023 Bahrain,98.379
SOFT,26.5,29.5,ZHO,2023 Bahrain,98.422
SOFT,26.5,29.5,MAG,2023 Bahrain,98.303
HARD,26.5,29.5,HUL,2023 Bahrain,98.191
HARD,26.5,29.5,VER,2023 Bahrain,96.446
HARD,26.5,29.5,PER,2023 Bahrain,96.429
HARD,26.5,29.5,LEC,2023 Bahrain,97.287
HARD,26.5,29.5,OCO,2023 Bahrain,97.216
HARD,26.5,29.5,SAI,2023 Bahrain,97.403
HARD,26.5,29.5,ALO,2023 Bahrain,97.243
HARD,26.5,29.5,HAM,2023 Bahrain,97.478
HARD,26.5,29.5,NOR,2023 Bahrain,128.682
HARD,26.5,29.5,STR,2023 Bahrain,97.456
HARD,26.5,29.5,RUS,2023 Bahrain,97.495
HARD,26.5,29.5,BOT,2023 Bahrain,97.784
HARD,26.5,29.5,ALB,2023 Bahrain,98.346
HARD,26.5,29.5,GAS,2023 Bahrain,98.537
HARD,26.5,29.5,TSU,2023 Bahrain,98.419
HARD,26.5,29.5,SAR,2023 Bahrain,97.971
HARD,26.5,29.5,DEV,2023 Bahrain,98.535
SOFT,26.5,29.5,ZHO,2023 Bahrain,98.368
SOFT,26.5,29.5,MAG,2023 Bahrain,98.587
HARD,26.5,29.5,HUL,2023 Bahrain,98.184
HARD,26.5,29.5,VER,2023 Bahrain,96.942
HARD,26.5,29.5,PER,2023 Bahrain,97.114
HARD,26.5,29.5,OCO,2023 Bahrain,97.523
HARD,26.5,29.5,SAI,2023 Bahrain,97.587
HARD,26.5,29.5,ALO,2023 Bahrain,97.208
HARD,26.5,29.5,HAM,2023 Bahrain,97.494
HARD,26.5,29.5,NOR,2023 Bahrain,98.347
HARD,26.5,29.5,STR,2023 Bahrain,97.916
HARD,26.5,29.5,RUS,2023 Bahrain,98.085
HARD,26.5,29.5,BOT,2023 Bahrain,110.376
HARD,26.5,29.4,ALB,2023 Bahrain,110.177
HARD,26.5,29.4,GAS,2023 Bahrain,109.707
HARD,26.5,29.4,TSU,2023 Bahrain,110.35
HARD,26.5,29.4,SAR,2023 Bahrain,113.753
HARD,26.5,29.4,DEV,2023 Bahrain,113.544
SOFT,26.5,29.4,ZHO,2023 Bahrain,113.456
SOFT,26.5,29.4,MAG,2023 Bahrain,117.797
HARD,26.5,29.4,HUL,2023 Bahrain,118.689
HARD,26.5,29.4,VER,2023 Bahrain,120.495
HARD,26.5,29.3,PER,2023 Bahrain,123.522
HARD,26.5,29.3,OCO,2023 Bahrain,128.023
HARD,26.5,29.3,SAI,2023 Bahrain,126.436
HARD,26.5,29.3,ALO,2023 Bahrain,126.713
HARD,26.5,29.3,HAM,2023 Bahrain,126.491
HARD,26.5,29.3,NOR,2023 Bahrain,127.97
HARD,26.5,29.3,STR,2023 Bahrain,126.809
HARD,26.5,29.3,RUS,2023 Bahrain,126.293
HARD,26.5,29.3,BOT,2023 Bahrain,115.281
SOFT,26.5,29.4,ALB,2023 Bahrain,128.659
SOFT,26.5,29.4,GAS,2023 Bahrain,128.544
HARD,26.5,29.4,DEV,2023 Bahrain,114.359
SOFT,26.5,29.4,ZHO,2023 Bahrain,112.5
SOFT,26.5,29.4,TSU,2023 Bahrain,130.782
SOFT,26.5,29.4,SAR,2023 Bahrain,125.614
HARD,26.5,29.4,VER,2023 Bahrain,104.824
SOFT,26.5,29.4,MAG,2023 Bahrain,122.547
HARD,26.5,29.4,PER,2023 Bahrain,99.657
SOFT,26.5,29.4,HUL,2023 Bahrain,125.275
HARD,26.4,29.3,SAI,2023 Bahrain,97.375
HARD,26.4,29.3,ALO,2023 Bahrain,96.334
HARD,26.4,29.3,OCO,2023 Bahrain,102.684
HARD,26.4,29.3,HAM,2023 Bahrain,97.061
HARD,26.4,29.3,NOR,2023 Bahrain,96.705
HARD,26.4,29.3,STR,2023 Bahrain,97.298
HARD,26.4,29.3,RUS,2023 Bahrain,97.035
HARD,26.4,29.3,BOT,2023 Bahrain,97.736
SOFT,26.4,29.3,GAS,2023 Bahrain,95.068
SOFT,26.4,29.3,ALB,2023 Bahrain,97.211
SOFT,26.4,29.3,TSU,2023 Bahrain,96.637
HARD,26.4,29.3,DEV,2023 Bahrain,99.873
SOFT,26.4,29.3,ZHO,2023 Bahrain,99.904
SOFT,26.4,29.3,SAR,2023 Bahrain,96.037
HARD,26.4,29.3,VER,2023 Bahrain,96.89
SOFT,26.4,29.3,MAG,2023 Bahrain,96.471
HARD,26.4,29.3,PER,2023 Bahrain,96.554
SOFT,26.4,29.3,HUL,2023 Bahrain,96.616
HARD,26.4,29.3,SAI,2023 Bahrain,97.294
HARD,26.4,29.3,ALO,2023 Bahrain,96.911
HARD,26.4,29.3,HAM,2023 Bahrain,97.111
HARD,26.4,29.3,NOR,2023 Bahrain,96.668
HARD,26.4,29.3,STR,2023 Bahrain,97.304
HARD,26.4,29.3,RUS,2023 Bahrain,97.48
HARD,26.4,29.2,BOT,2023 Bahrain,97.813
SOFT,26.4,29.2,GAS,2023 Bahrain,95.942
SOFT,26.4,29.2,ALB,2023 Bahrain,97.144
SOFT,26.4,29.2,TSU,2023 Bahrain,97.028
SOFT,26.4,29.2,ZHO,2023 Bahrain,98.311
HARD,26.4,29.2,DEV,2023 Bahrain,100.177
SOFT,26.4,29.2,SAR,2023 Bahrain,96.801
HARD,26.4,29.2,VER,2023 Bahrain,96.236
SOFT,26.4,29.2,MAG,2023 Bahrain,96.942
HARD,26.4,29.2,PER,2023 Bahrain,96.978
SOFT,26.4,29.2,HUL,2023 Bahrain,96.793
HARD,26.4,29.2,SAI,2023 Bahrain,97.389
HARD,26.4,29.2,ALO,2023 Bahrain,97.022
HARD,26.4,29.2,HAM,2023 Bahrain,97.048
HARD,26.4,29.2,NOR,2023 Bahrain,96.687
HARD,26.4,29.2,STR,2023 Bahrain,97.299
HARD,26.4,29.2,RUS,2023 Bahrain,97.597
HARD,26.4,29.2,BOT,2023 Bahrain,97.868
SOFT,26.4,29.1,GAS,2023 Bahrain,95.792
SOFT,26.4,29.1,ALB,2023 Bahrain,97.327
SOFT,26.4,29.1,TSU,2023 Bahrain,97.01
SOFT,26.4,29.1,ZHO,2023 Bahrain,97.974
SOFT,26.4,29.1,SAR,2023 Bahrain,97.407
HARD,26.4,29.1,DEV,2023 Bahrain,99.588
HARD,26.4,29.1,VER,2023 Bahrain,97.015
SOFT,26.4,29.1,MAG,2023 Bahrain,96.588
HARD,26.4,29.1,PER,2023 Bahrain,96.928
SOFT,26.4,29.1,HUL,2023 Bahrain,97.076
HARD,26.4,29.1,ALO,2023 Bahrain,97.931
HARD,26.4,29.1,SAI,2023 Bahrain,99.561
HARD,26.4,29.1,HAM,2023 Bahrain,97.661
HARD,26.4,29.1,NOR,2023 Bahrain,97.219
HARD,26.4,29.1,STR,2023 Bahrain,97.222
HARD,26.4,29.1,RUS,2023 Bahrain,97.316
HARD,26.4,29.1,BOT,2023 Bahrain,97.688
SOFT,26.4,29.1,GAS,2023 Bahrain,96.186
SOFT,26.4,29.1,ALB,2023 Bahrain,97.503
SOFT,26.4,29.1,TSU,2023 Bahrain,97.021
SOFT,26.4,29.1,ZHO,2023 Bahrain,97.95
SOFT,26.4,29.1,SAR,2023 Bahrain,97.462
HARD,26.4,29.1,DEV,2023 Bahrain,98.889
HARD,26.4,29.1,VER,2023 Bahrain,96.701
SOFT,26.4,29.1,MAG,2023 Bahrain,97.126
HARD,26.4,29.1,PER,2023 Bahrain,97.257
SOFT,26.4,29.1,HUL,2023 Bahrain,97.314
HARD,26.4,29.1,ALO,2023 Bahrain,97.087
HARD,26.4,29.1,SAI,2023 Bahrain,97.844
HARD,26.4,29.1,HAM,2023 Bahrain,97.779
HARD,26.4,29.1,NOR,2023 Bahrain,97.426
HARD,26.4,29.1,STR,2023 Bahrain,97.562
HARD,26.4,29.1,RUS,2023 Bahrain,97.571
HARD,26.4,29.0,BOT,2023 Bahrain,97.83
SOFT,26.4,29.0,GAS,2023 Bahrain,96.041
SOFT,26.4,29.0,ALB,2023 Bahrain,97.577
SOFT,26.4,29.0,TSU,2023 Bahrain,97.258
SOFT,26.4,29.0,ZHO,2023 Bahrain,98.336
SOFT,26.4,29.0,SAR,2023 Bahrain,98.441
HARD,26.4,29.0,DEV,2023 Bahrain,98.871
HARD,26.4,29.0,VER,2023 Bahrain,97.009
SOFT,26.4,29.0,MAG,2023 Bahrain,97.589
HARD,26.4,29.0,PER,2023 Bahrain,96.661
SOFT,26.4,29.0,HUL,2023 Bahrain,99.972
HARD,26.4,29.0,ALO,2023 Bahrain,97.326
HARD,26.4,29.0,SAI,2023 Bahrain,98.222
HARD,26.4,29.0,HAM,2023 Bahrain,98.517
HARD,26.4,29.0,NOR,2023 Bahrain,97.656
HARD,26.4,29.0,STR,2023 Bahrain,97.257
HARD,26.4,29.0,RUS,2023 Bahrain,97.432
HARD,26.4,29.0,BOT,2023 Bahrain,97.815
SOFT,26.4,29.0,GAS,2023 Bahrain,96.12
SOFT,26.4,29.0,ALB,2023 Bahrain,97.545
SOFT,26.4,29.0,TSU,2023 Bahrain,97.359
SOFT,26.4,29.0,SAR,2023 Bahrain,97.227
SOFT,26.4,29.0,ZHO,2023 Bahrain,99.553
HARD,26.4,29.0,DEV,2023 Bahrain,98.921
HARD,26.4,29.0,VER,2023 Bahrain,96.918
SOFT,26.4,29.0,MAG,2023 Bahrain,97.629
HARD,26.4,29.0,PER,2023 Bahrain,96.859
SOFT,26.4,29.0,HUL,2023 Bahrain,96.806
HARD,26.4,29.0,ALO,2023 Bahrain,96.783
HARD,26.4,29.0,SAI,2023 Bahrain,97.897
HARD,26.4,29.0,HAM,2023 Bahrain,97.844
HARD,26.4,29.0,NOR,2023 Bahrain,100.433
HARD,26.3,29.0,STR,2023 Bahrain,97.448
HARD,26.3,29.0,RUS,2023 Bahrain,97.52
HARD,26.3,29.0,BOT,2023 Bahrain,97.5
SOFT,26.3,29.0,GAS,2023 Bahrain,96.368
SOFT,26.3,29.0,ALB,2023 Bahrain,97.684
SOFT,26.3,29.0,TSU,2023 Bahrain,97.238
SOFT,26.3,29.0,SAR,2023 Bahrain,97.068
SOFT,26.3,29.0,ZHO,2023 Bahrain,98.596
HARD,26.3,29.0,VER,2023 Bahrain,96.962
HARD,26.3,29.0,DEV,2023 Bahrain,100.441
SOFT,26.3,29.0,MAG,2023 Bahrain,97.607
HARD,26.4,29.0,PER,2023 Bahrain,97.049
SOFT,26.4,29.0,HUL,2023 Bahrain,97.086
HARD,26.4,29.0,ALO,2023 Bahrain,96.726
HARD,26.4,29.0,SAI,2023 Bahrain,97.765
HARD,26.4,29.0,HAM,2023 Bahrain,97.954
HARD,26.4,29.0,STR,2023 Bahrain,97.551
HARD,26.4,29.0,RUS,2023 Bahrain,97.718
HARD,26.4,29.0,BOT,2023 Bahrain,97.85
SOFT,26.3,29.0,GAS,2023 Bahrain,96.803
SOFT,26.3,29.0,NOR,2023 Bahrain,126.905
SOFT,26.3,29.0,ALB,2023 Bahrain,97.609
SOFT,26.3,29.0,TSU,2023 Bahrain,97.528
SOFT,26.3,29.0,SAR,2023 Bahrain,97.225
SOFT,26.3,29.0,ZHO,2023 Bahrain,98.628
HARD,26.3,29.0,VER,2023 Bahrain,97.25
HARD,26.3,29.0,DEV,2023 Bahrain,98.985
SOFT,26.3,29.0,MAG,2023 Bahrain,97.739
HARD,26.3,29.0,PER,2023 Bahrain,97.731
SOFT,26.3,29.0,HUL,2023 Bahrain,97.077
HARD,26.3,29.0,ALO,2023 Bahrain,96.331
HARD,26.3,29.0,SAI,2023 Bahrain,97.604
HARD,26.3,29.0,HAM,2023 Bahrain,97.77
HARD,26.3,29.0,STR,2023 Bahrain,97.388
HARD,26.3,29.0,RUS,2023 Bahrain,97.383
HARD,26.3,29.0,BOT,2023 Bahrain,97.71
SOFT,26.3,29.0,GAS,2023 Bahrain,96.551
SOFT,26.3,29.0,NOR,2023 Bahrain,99.08
SOFT,26.3,29.0,ALB,2023 Bahrain,97.695
SOFT,26.3,29.0,TSU,2023 Bahrain,97.624
SOFT,26.3,28.9,SAR,2023 Bahrain,97.29
HARD,26.3,28.9,VER,2023 Bahrain,97.427
SOFT,26.3,28.9,ZHO,2023 Bahrain,99.893
HARD,26.3,28.9,DEV,2023 Bahrain,99.089
SOFT,26.3,28.9,MAG,2023 Bahrain,98.315
HARD,26.3,28.9,PER,2023 Bahrain,97.049
SOFT,26.3,28.9,HUL,2023 Bahrain,97.242
HARD,26.3,28.9,ALO,2023 Bahrain,96.96
HARD,26.3,28.9,SAI,2023 Bahrain,97.672
HARD,26.3,28.9,HAM,2023 Bahrain,98.014
HARD,26.3,28.9,STR,2023 Bahrain,97.866
HARD,26.3,28.9,RUS,2023 Bahrain,97.825
HARD,26.3,28.9,BOT,2023 Bahrain,97.816
SOFT,26.3,28.9,GAS,2023 Bahrain,96.635
